net_vit_embeddings_patch_embeddings_projection,net_vit_encoder_layer_0_attention_attention_query,net_vit_encoder_layer_0_attention_attention_key,net_vit_encoder_layer_0_attention_attention_value,net_vit_encoder_layer_0_attention_output_dense,net_vit_encoder_layer_0_intermediate_dense,net_vit_encoder_layer_0_output_dense,net_vit_encoder_layer_1_attention_attention_query,net_vit_encoder_layer_1_attention_attention_key,net_vit_encoder_layer_1_attention_attention_value,net_vit_encoder_layer_1_attention_output_dense,net_vit_encoder_layer_1_intermediate_dense,net_vit_encoder_layer_1_output_dense,net_vit_encoder_layer_2_attention_attention_query,net_vit_encoder_layer_2_attention_attention_key,net_vit_encoder_layer_2_attention_attention_value,net_vit_encoder_layer_2_attention_output_dense,net_vit_encoder_layer_2_intermediate_dense,net_vit_encoder_layer_2_output_dense,net_vit_encoder_layer_3_attention_attention_query,net_vit_encoder_layer_3_attention_attention_key,net_vit_encoder_layer_3_attention_attention_value,net_vit_encoder_layer_3_attention_output_dense,net_vit_encoder_layer_3_intermediate_dense,net_vit_encoder_layer_3_output_dense,net_vit_encoder_layer_4_attention_attention_query,net_vit_encoder_layer_4_attention_attention_key,net_vit_encoder_layer_4_attention_attention_value,net_vit_encoder_layer_4_attention_output_dense,net_vit_encoder_layer_4_intermediate_dense,net_vit_encoder_layer_4_output_dense,net_vit_encoder_layer_5_attention_attention_query,net_vit_encoder_layer_5_attention_attention_key,net_vit_encoder_layer_5_attention_attention_value,net_vit_encoder_layer_5_attention_output_dense,net_vit_encoder_layer_5_intermediate_dense,net_vit_encoder_layer_5_output_dense,net_vit_encoder_layer_6_attention_attention_query,net_vit_encoder_layer_6_attention_attention_key,net_vit_encoder_layer_6_attention_attention_value,net_vit_encoder_layer_6_attention_output_dense,net_vit_encoder_layer_6_intermediate_dense,net_vit_encoder_layer_6_output_dense,net_vit_encoder_layer_7_attention_attention_query,net_vit_encoder_layer_7_attention_attention_key,net_vit_encoder_layer_7_attention_attention_value,net_vit_encoder_layer_7_attention_output_dense,net_vit_encoder_layer_7_intermediate_dense,net_vit_encoder_layer_7_output_dense,net_vit_encoder_layer_8_attention_attention_query,net_vit_encoder_layer_8_attention_attention_key,net_vit_encoder_layer_8_attention_attention_value,net_vit_encoder_layer_8_attention_output_dense,net_vit_encoder_layer_8_intermediate_dense,net_vit_encoder_layer_8_output_dense,net_vit_encoder_layer_9_attention_attention_query,net_vit_encoder_layer_9_attention_attention_key,net_vit_encoder_layer_9_attention_attention_value,net_vit_encoder_layer_9_attention_output_dense,net_vit_encoder_layer_9_intermediate_dense,net_vit_encoder_layer_9_output_dense,net_vit_encoder_layer_10_attention_attention_query,net_vit_encoder_layer_10_attention_attention_key,net_vit_encoder_layer_10_attention_attention_value,net_vit_encoder_layer_10_attention_output_dense,net_vit_encoder_layer_10_intermediate_dense,net_vit_encoder_layer_10_output_dense,net_vit_encoder_layer_11_attention_attention_query,net_vit_encoder_layer_11_attention_attention_key,net_vit_encoder_layer_11_attention_attention_value,net_vit_encoder_layer_11_attention_output_dense,net_vit_encoder_layer_11_intermediate_dense,net_vit_encoder_layer_11_output_dense,net_decoder_0
6.9540724929837,6.00244112385996,6.95504506370766,6.95215436514868,6.00088694799569,3.00741350643242,3.00767253454556,6.95336716855128,6.9525126986567,6.00140521705237,5.99945119259148,3.00033420420454,3.00019811020719,2.99231200358527,2.99226674186539,2.99751772887286,2.99778954576951,2.99599121004492,2.99596203195572,2.9916366296634,2.99158836932012,3.00727140410916,3.00669149988916,2.9980941047137,2.99812433741219,2.99166718399992,2.99170111788423,3.00337188314339,3.00316968499151,3.01106852954089,3.01097655502456,2.99152588580706,2.99152526451632,3.00108919404695,3.00079639529727,3.00259978700979,3.00292914739957,2.99153305214917,2.99151885286684,3.0183680013793,3.01883881399498,3.0032274675875,3.00326981369733,2.99151226300045,2.99152050766481,2.99944762912089,2.99926983455269,2.99864006618033,2.99866338068536,2.99152006325657,2.99156882279341,2.9970277527847,2.9969623585153,3.01886449285292,3.0188968775341,2.99152238739622,2.99155124122614,3.00474200152825,3.0051328643796,3.03054132342183,3.03026103903218,2.99151597698005,2.99151257985879,3.00464816327968,3.00475788038233,3.02027469331485,3.01997692580794,2.99151291535725,2.99151184284161,3.0088445752564,3.00899670770915,6.94795712781863,6.94861633897597,7.96632133773796
